89:-0.973257 -0.19421427 -0.5624654 0.20531487 0.08961378 -0.27518228 -0.3233922 -0.008907782 0.5499226 0.22839549
963:0.18614122 0.40378672 0.011288627 0.8112847 -0.11490069 -0.99200606 0.8848675 0.13490264 0.46998045 0.7945532
925:0.2253278 0.022643223 -0.5131963 1.2865827 -0.42708015 -1.1965303 0.5097041 -0.06925867 0.39771065 0.5889496
608:0.0023346327 0.09073115 -0.008688216 -0.017648043 0.5392105 0.3525588 0.3134458 -0.31675407 0.17719689 -0.5055313
124:-0.04576407 -1.1271191 0.006240089 1.0055757 -0.016761463 -1.0085031 -0.6314207 -0.94051135 0.32658893 -0.7675461
84:0.20471326 -0.06825124 0.00551258 0.86037314 0.31097817 -0.70787376 -0.13756351 -0.82215816 0.49724397 -0.63747394
833:-0.7113488 -1.767715 0.039325763 0.5257722 -0.26013407 -1.0297363 0.020462105 -0.18760541 0.36366853 -0.36973384
638:-0.49616992 -0.49113196 -0.02988579 0.45415416 -0.0884256 -0.6181704 -0.21997122 -0.889105 -0.05988883 0.0075529255
8:-0.75341135 -0.7147634 0.29033402 0.5531309 -0.83848304 -1.1700553 0.49931127 0.24451037 -0.030214664 0.3187642
73:-0.1538319 0.15527244 0.39379284 0.56070554 -0.21292365 -0.361617 0.11157655 -0.39738742 -0.022225566 -0.39995736
941:-0.028166812 0.23955446 -0.09697342 0.7254329 -0.1516589 -0.38252807 0.7531351 0.20809993 0.3457858 0.44728726
620:-0.2571099 -0.97524905 -0.33140585 0.39056265 -0.13128635 -0.27602357 -0.15741415 0.11600976 0.36221355 -0.24274965
307:-0.1899684 0.6085294 0.11888594 0.618956 0.5482403 -0.36791462 -0.4679922 -0.39754772 0.6522618 -0.85904264
981:-0.60065377 -1.345676 -0.49624562 1.0686231 -0.46956763 -1.041623 -0.13164005 -0.31388414 0.017336685 -0.65384096
678:0.16018885 0.19716966 -0.099369444 0.3962428 0.29171664 -0.11471453 0.037199367 -0.24809992 0.27868557 -0.58473253
501:-0.128855 0.11649546 0.08714492 0.54882354 0.49832496 -0.6130855 -0.47143462 -0.23640457 0.65937 -0.78023416
519:-0.961139 -0.50490534 -0.16031106 0.42900607 -0.50685257 -0.7890788 -0.018315608 0.7361865 0.13797241 0.0018265521
276:-1.0419683 0.14245471 0.25743908 0.18201478 0.00303699 -0.7804835 -0.20966744 0.1585383 -0.58869004 0.61137474
164:-0.33699965 0.18985787 -0.11009694 0.4989914 0.27307782 -0.4393854 -0.35735866 -0.05201001 0.56240654 -0.07927096
170:-0.9376857 -0.07820366 -0.12415452 0.029088173 -0.037559956 -0.33560705 -0.015322604 0.48525473 0.16480589 0.056475528
425:-0.15617916 0.44189253 0.13956068 0.68216527 0.08874794 -0.7400056 -0.18084519 -0.53694266 0.22316702 -0.16249292
813:0.008681539 -1.6586795 0.019490473 0.9989773 0.0027310227 -1.5029389 -0.0836205 -0.32263154 -0.04203626 -0.41211098
78:-0.39011288 -0.92892116 -0.27199787 0.7816724 0.16575143 -0.5902955 -0.06037669 -0.62492955 0.41308162 -0.4055603
881:-0.026780061 -1.6163944 0.20084447 0.77402604 -0.53244746 -1.1894174 0.15585051 -0.12505928 -0.14212593 -0.12890841
526:0.011536593 0.090526395 -0.037582297 0.775284 0.04217314 -0.9025796 -0.2099633 -0.18501188 0.8488795 -0.31619078
794:0.19724557 -0.9637138 -0.4918042 2.0345993 -0.43891168 -1.4144869 -1.1421736 -0.2817622 0.69338083 -0.54164255
649:0.3200995 0.0063545415 -0.21973324 0.5102978 0.56809163 -1.1463312 -0.22579913 -0.22255427 0.67296517 -0.5921484
993:-0.010202477 -0.73855466 -0.82873833 1.7341886 -0.6866014 -0.7995689 -0.7933662 -0.8385409 0.21273911 -0.95549315
447:-0.15709612 -0.5233168 0.5531046 0.27838534 -0.09498762 -0.5723019 -0.23577194 -0.2066049 0.032569394 0.020534046
952:0.04904417 0.3012713 0.13962355 0.4783397 -0.15040201 -0.50972134 0.5454068 -0.0403817 0.39148083 0.55268294
461:-0.12434815 0.076597646 0.17664924 0.6967183 0.2646746 -0.9398501 -0.47479424 -0.52710605 0.1856206 -0.24023646
324:0.05406021 -0.12025265 0.23477308 0.34356114 0.34798422 -0.8007562 -0.08956312 -0.2589299 0.5522586 -0.24837737
332:-0.8469139 -0.70845234 -0.21871515 0.3009054 -0.4295987 -1.0278698 -0.32539383 0.6087942 0.41702577 -0.32141626
175:-0.37219238 -0.14168236 0.20355964 0.03179227 0.27564958 -0.55820024 -0.34660754 0.050838906 0.40938294 -0.6480145
19:-0.17334983 -0.57362586 -0.42339858 -0.9612995 0.07919741 -0.7178673 0.1892576 0.17366013 -0.33031663 0.12644999
313:-0.22760166 -0.56371576 0.87980604 0.41819444 -0.6678132 -1.1256957 0.49078268 0.14020014 0.009183434 0.2733257
918:0.33368367 0.46639243 0.047669847 1.0651273 0.07983665 -1.1147984 0.7246785 -0.06731381 0.49414808 0.59528846
724:-0.78798676 -0.890294 0.12685414 0.33577606 -0.09866747 -0.48433068 0.32485723 -0.004529797 0.010761081 -0.31871223
362:-0.6604375 0.11415504 0.76297396 0.21009022 -0.17009324 -0.6165784 0.26660508 0.17648244 -0.21615447 0.13191405
265:0.01606633 0.7090544 0.1357204 0.31308106 0.40635267 -0.34297463 -0.3291079 -0.6511255 -0.4256336 -0.22961223
806:-0.23726462 -0.36288276 -0.0049838223 0.89901656 0.02544454 -0.8029888 -0.1349557 -0.69200796 0.5789433 -0.65231705
100:-1.1207851 -0.9063177 -0.12620437 0.8119927 0.016288612 0.18587297 0.15731475 -0.85286593 0.18381517 -0.22922117
732:-0.3781197 -1.7271028 -0.52662575 1.5234728 -0.60410094 -1.1667464 -0.02341094 -0.7594803 0.060605127 -0.7460929
23:-1.1067606 -0.06375284 0.02700786 0.15286274 -0.06039883 -0.3829709 -0.17923342 0.34915793 0.14298266 0.36143112
433:-0.8343089 -0.59536195 0.12945497 0.38168928 -0.32061645 -1.0431572 0.05464661 0.11235593 0.10861171 0.035948988
62:-0.5481463 0.29080322 -0.16022044 -0.056002792 0.4680188 0.321576 0.12956583 -0.91554505 -0.57419884 0.45766038
552:-1.0339572 0.22562025 0.020412862 -0.01601541 -0.029696584 -0.41125765 0.27606583 0.43871245 -0.4533483 0.4018005
321:-0.1337679 0.21101251 0.27373266 0.62804437 0.19007176 -0.7681887 -0.63121974 -0.6784164 0.37840688 -0.64035565
580:-0.29776704 -0.020101331 0.04995635 0.80901384 -0.1465898 -0.85591626 0.033741567 -0.2701905 0.19326378 0.24950136
929:0.38230398 0.6522323 -0.60280997 1.1443424 0.3851432 -0.91986144 0.4802256 0.09534725 0.6006206 0.25301448
537:-0.6483966 -0.15387249 0.39043337 0.2618096 0.32707438 -0.79209584 -0.5188996 -0.14808735 0.42580134 0.022055639
135:-1.2371278 -1.1067529 0.20621973 0.48547438 -0.16008984 0.06945022 0.5262881 -0.09470054 -0.044738144 0.07768647
896:0.36104646 -0.32291427 -0.31835526 1.2400023 -0.17800915 -0.89874905 -0.5498252 -0.5777701 0.6580992 -0.75101334
128:0.4230046 -0.27395526 -0.133167 0.8463704 0.36736423 -0.7260179 -0.47591853 -0.0969678 1.0285707 -0.021450153
4:-0.8862074 -0.2572068 0.62500346 0.3587194 0.16822134 -0.5936652 -0.18991636 -0.185823 0.1505602 0.28535125
869:-0.115569845 -0.6708182 -0.13618623 0.87096334 0.041063447 -0.60273945 -0.43567908 -0.35532865 0.4250855 -0.6078547
121:-0.2339662 0.3643245 -0.028715633 0.8238822 -0.054509513 -0.6315754 -0.30625984 -0.47722298 0.22534001 -0.43373272
343:-0.45007867 -0.77815586 0.67960066 0.54611635 -0.9649876 -1.5124933 0.19108658 0.29129797 -0.08334332 0.29728004
404:-0.049313467 -0.27324852 -0.26876035 1.036742 -0.12305429 -0.82432187 -0.15492056 -0.48422012 0.54238576 -0.3256006
523:0.04162456 0.26699257 0.25713554 0.72612315 0.2841644 -0.5126664 -0.32838795 -0.6121812 0.46004835 -0.6246314
829:-0.14601901 -1.3144206 0.114788726 0.38769746 -0.24357522 -0.7323368 0.34517083 -0.041211527 0.26177675 -0.043600958
88:-0.6855378 -1.3961232 0.23390311 0.15086988 -0.20288493 -0.5237151 0.56048137 0.13514394 -0.0058242152 -0.49540102
598:0.3946965 -0.046876606 0.118018806 0.13423467 0.31982824 -0.41348705 -0.116776206 -0.25692606 0.36915714 -0.36739016
421:-0.4242931 -0.09956193 0.54370916 0.6458492 -0.6103653 -0.7994608 0.23018129 0.27859607 0.21963067 0.4408482
702:0.34203252 -0.019630514 -0.25426874 0.8045739 0.58696055 -0.8227532 -0.0335618 -0.20437291 0.9040724 -0.46191904
450:-0.68328696 -0.44972503 0.39449146 0.12639414 -0.17901778 -0.73963434 -0.19969523 -0.11686819 0.10997856 0.22520046
77:0.3416402 -0.34045845 -0.20704237 0.99965507 0.5476629 -1.1531079 -0.4700281 -0.39498892 1.0517977 -0.454258
415:-0.9208113 -0.58574563 0.18885675 0.29603314 -0.29800743 -1.0995841 -0.25441632 0.53014374 0.105623394 0.20754927
40:-0.4692806 -0.45905295 0.19966158 0.82901865 0.07186257 -0.29852113 -0.21511987 -0.8651413 0.23170564 -0.27230394
534:-0.29677534 0.48511755 0.63238657 0.61805093 0.08099619 -0.5468929 -0.42709035 -0.568655 -0.00557537 -0.115733206
955:0.51024497 0.42588276 0.051359486 0.8714477 0.5886168 -0.6954727 0.5608951 -0.07446187 0.67843395 0.43004003
985:0.20726237 -0.6471023 -0.7827533 1.680324 -0.3560514 -1.399704 -1.0395452 -0.3253963 0.38113755 -0.87370974
593:0.22317012 0.27620846 -0.10617549 -0.15988517 -0.38878942 0.10373596 0.23117447 -0.10259767 0.0347298 -0.7471903
674:-0.21711151 -0.1304334 -0.2922961 0.15742056 0.3135759 -0.4355502 0.4569435 0.57106227 0.35685098 0.05534489
318:0.24638936 0.22537619 0.07570729 -0.23072948 -0.50784296 0.058613885 0.3081795 0.017998932 0.08166457 -0.67985487
378:-0.81403965 -0.5983169 0.38239202 0.32544127 -0.25260732 -0.9414315 -0.31899077 -0.04552009 0.08597498 0.7332321
798:-1.0254334 -0.7327968 -0.7256789 0.43573752 -0.4290896 -0.32457483 0.08841423 -0.10897667 -0.018051637 0.12440157
418:-0.69058603 -0.2608044 0.1827368 0.5565052 -0.2635014 -1.2387769 -0.5135239 -0.085527435 0.39790455 -0.06320359
373:-0.2534277 0.3149799 -0.10146049 0.4691593 0.46566367 -0.42015257 -0.5642074 -0.1433052 0.5809544 -0.43370494
110:0.106343165 0.20920779 -0.2610399 -0.40633243 -0.55057293 0.07015107 0.15640378 -0.2242853 0.060230862 -0.56234944
762:-1.2194821 -0.7907491 0.04070523 0.4281637 -0.025647497 -0.028961975 0.5997051 -0.116632454 -0.43546534 -0.003359499
469:-0.71751106 -0.011365451 0.19122703 0.62125075 -0.19279654 -0.8556399 -0.3885582 -0.48131296 0.07575846 -0.20532686
990:-0.65645516 -0.941617 -1.2616167 0.78860307 -0.32567504 -0.5818381 -0.19240226 -0.06374877 0.12077191 0.009744976
783:-0.5858945 -0.5092507 0.71760404 0.32697183 -0.047083218 -0.20765726 0.87965274 -0.1857795 -0.30868095 0.09354373
504:-0.9698588 -0.42370898 -1.1423326 0.242026 -0.3066233 -0.46525517 0.10616661 0.62036926 0.3483034 0.14471817
475:-0.44345507 0.4372379 0.43239102 0.29618308 0.34662512 -0.31114775 -0.4187291 -0.20619233 0.03897162 -0.5882337
931:0.3199348 0.6490792 -0.48087716 0.96928257 0.5375613 -0.77633893 0.1602123 -0.05762274 0.63995886 0.28560224
295:-0.5852209 -0.42856836 0.1292578 0.5984543 -0.28222752 -1.06262 -0.50935215 -0.18340857 0.35028768 -0.011373171
944:0.19756152 0.63231045 -0.1344255 1.0744388 0.17103341 -0.64679563 0.38044384 -0.1301202 0.3596043 0.20435047
914:0.25482592 0.42427912 0.2943974 0.64022034 0.1890153 -0.6176178 0.7343042 0.017662684 -0.0028194452 0.2976826
716:-0.061145112 -1.0696162 -0.63665646 0.89817995 -0.029024582 -0.49097747 -0.2925684 -0.105819 0.5189124 -0.51264775
320:-0.01619626 -0.12638915 -0.4792287 0.53366053 0.5087624 -0.7607482 -0.42687988 0.10500091 0.8306561 -0.6803032
743:-1.0685054 -1.2341752 0.10553001 0.42128232 -0.124516994 -0.20871353 0.61166435 -0.0078406995 -0.04459309 -0.30567235
681:0.047017295 0.094746225 -0.38535574 0.86889946 0.38415575 -1.0316956 -0.17094141 -0.27415213 0.6450005 -0.551838
717:-0.3163138 -0.23490942 -0.061883997 0.4637035 -0.2762695 -0.650628 -0.40809086 -0.028729016 0.42817304 -0.36683396
481:-0.7005306 -0.19040613 0.030572828 0.16405018 0.2107628 -0.5259511 -0.5625026 0.15369016 0.4178414 -0.4040496
15:-1.0850563 -0.36365867 0.008111043 0.31212208 -0.31145754 -0.67005926 0.091017246 0.38917026 0.028887996 0.28567216
549:0.18105718 0.07634783 -0.025534734 0.6986977 0.4734714 -0.8301217 -0.18694773 -0.3419607 0.75266844 -0.4380205
269:-0.45281827 -0.33395547 0.2339286 0.6710317 -0.0087741725 -1.0007082 -0.4480434 -0.3990459 0.3353202 -0.36404103
920:0.33007878 0.4387363 -0.15827274 0.5191454 0.2912078 -0.39118952 0.5850879 -0.0867516 -0.29619443 0.10611834
486:-0.47268355 -0.83801866 0.45407662 0.26168168 -0.29180667 -1.3291098 0.22681904 0.25805423 -0.22458018 0.18129903
11:0.041984677 0.22390227 0.042934787 -0.25676084 0.008275726 -0.4969585 -0.1591641 -0.73097134 -0.69920045 0.3583788
104:-0.73636657 -0.7024701 -0.022589667 -0.38310358 0.48781496 -0.01917009 0.39062053 -0.028695306 -0.30774334 0.14479397
892:0.055850342 -0.28069678 0.34353247 0.5991075 0.27367753 -0.7226102 -0.26242182 -0.6648617 0.016015619 0.08940919
851:-0.18152082 -0.49578434 -0.013094242 0.34695596 0.30539826 -0.6904653 -0.24057722 -0.43790844 0.33720827 -0.4798671
90:0.03241289 -0.5883364 -0.320267 1.161213 -0.17406484 -0.71519953 -0.35014424 -0.9883088 0.08683335 -0.6795161
556:0.15901624 0.14831385 -0.08634926 0.50209934 0.36511874 -0.61836916 -0.19006266 -0.21654439 0.6161658 -0.44420868
9:-1.7948966 -1.0528221 -0.31056193 0.6415566 -0.15151596 0.15437804 0.3249518 -0.31351894 0.115302056 0.009508073
141:-0.34201688 0.0009628519 -0.17565003 -0.34711263 0.5647523 0.08261565 0.04637447 -0.9226329 -0.3442395 0.5511406
181:-0.8220699 -0.3088744 0.4398807 -0.104656205 -0.496374 -0.6254929 0.26622796 0.9511526 -0.14336468 0.081425846
802:-0.9842474 -0.6718732 -0.031141823 0.46063924 0.072266005 0.20045623 0.44187146 -0.69965255 -0.46312216 0.05147611
132:-1.1715068 -0.03539553 0.14010786 0.3590157 -0.34741387 -0.90319467 -0.86086655 0.21218285 0.28985354 0.069554344
870:-0.19437529 -1.0811437 -0.017770585 0.47774407 -0.34355655 -1.0106078 0.24670056 0.28307995 -0.2272334 0.208147
746:0.5757335 0.5049548 -0.7724238 1.2619969 0.2699078 -1.0863345 -0.060171403 0.6116669 0.83787525 -0.15477496
751:0.41967455 -0.3919555 -0.39335278 0.8757695 0.3629362 -1.1014894 -0.118338756 0.15157413 0.8768927 -0.5505474
201:-0.6371252 -0.28193188 0.0096423365 0.89511806 -0.802482 -0.794539 0.20595942 -0.35222766 -0.122949414 0.3355978
706:-0.10951532 -1.3953701 -0.36994663 1.2709068 -0.39316455 -1.1960771 -0.56323195 -0.3423181 0.32509282 -0.6177756
44:-0.9402561 -0.022620566 -0.40809506 -0.09539954 -0.26597825 -0.5439374 0.21056797 0.5320809 -0.53430825 0.18268184
236:-0.23202753 0.09471781 0.0052881436 -0.025274668 -0.19514634 -0.65880984 -0.09808503 -0.490015 -1.056795 0.26418206
959:0.18949197 0.5775746 -0.45636043 1.5270693 0.017849952 -0.769767 0.45873833 -0.23900573 0.5032511 -0.123009644
385:0.0737939 0.1551323 0.107910305 0.747188 0.23004904 -0.7795081 -0.19132234 -0.6659192 0.43812108 -0.3722499
33:-0.21848539 0.18868859 0.3566686 0.33337733 -0.15068245 -0.14286017 -0.31893548 -0.44870958 -0.023590755 -0.06777543
117:-0.23917286 -0.679692 -0.16933003 0.32477513 0.5567163 -0.5090539 -0.20132834 -0.4642429 0.56665194 -0.70612204
904:0.4599509 0.22485788 -0.4662974 0.52054644 0.5811209 -0.20481135 0.681656 0.22045057 0.015162427 -0.29015237
273:-0.7690959 0.15134013 0.036402915 -0.012688384 0.17570235 -0.5673521 -0.32750764 0.40973064 -0.34246624 -0.28611794
908:0.46301123 0.27285624 -0.59987175 0.697005 0.46701387 -0.2501683 0.74439 0.16677676 -0.07513597 -0.38344035
567:-0.025254209 -0.36923346 -0.13834874 0.37248477 0.29141572 -0.7260898 -0.1917795 -0.26689154 0.49999568 -0.60449636
650:-0.42603242 -0.6538709 0.17442283 0.92553025 -0.28250462 -0.47255462 0.0023992814 -1.2008052 0.11868206 -0.41129732
497:-0.14880185 0.54705656 0.4507577 0.12681584 0.48474726 -0.34908408 -0.097776435 -0.29687035 -0.25964496 0.06590067
197:-0.560301 -0.18126157 -0.11836995 0.6191023 -0.11852404 -1.0778174 -0.09964427 -0.19545461 0.34183937 -0.3314763
966:0.11741438 0.22710866 -0.26815003 0.9512396 -0.0772663 -0.8451431 0.73847955 0.086233824 0.06940018 -0.24036397
492:0.04500952 0.07048802 0.222281 0.20633744 0.6147291 -0.6730542 -0.118450314 -0.2592935 0.4684595 0.14331943
346:-0.22261561 0.19202317 0.10367835 0.31848997 0.10180586 -0.78794634 -0.19115809 -0.37052226 0.46208033 -0.20072712
670:0.5315221 0.18297112 -0.30024362 1.0458349 0.5278966 -0.6612205 -0.025983062 -0.11323205 0.5999385 -0.56351215
613:-0.33237463 -0.45762938 0.37146857 1.0076432 -0.2106699 -0.3820495 0.14631137 -1.1228808 0.11864647 -0.02540569
280:-0.9868591 0.43735656 0.22353822 0.13270113 0.13588504 -0.2758872 -0.57024014 -0.09436162 -0.107646115 -0.15727499
840:-0.11421642 -1.7362133 -0.08549137 0.8083627 -0.50812745 -1.3481933 0.1948226 -0.028810605 -0.065183334 -0.43682772
919:0.41753367 0.22670764 -0.17458495 0.11694496 0.34771925 -0.31297863 0.64058185 0.011864618 -0.02011032 0.12542926
936:0.3842673 0.5206325 -0.3284884 1.3333496 0.5002149 -0.77246034 0.48077995 -0.14438012 0.6176905 0.45181084
787:0.06864862 0.10601454 -0.20555581 0.8097883 0.25757903 -0.718483 -0.13339688 -0.59290123 0.5837208 -0.4789011
287:-0.64773685 -0.29443097 0.31785622 0.55984473 -0.06057176 -1.146965 -0.71763796 -0.4845961 0.3206748 -0.20678517
668:0.5296857 0.23993327 -0.34641308 1.1621304 0.32954708 -0.8294417 0.13468353 -0.28555602 0.7888019 -0.494018
454:-0.023683157 0.20482206 -0.6037057 -0.64103836 -0.5488017 -0.4992444 -0.35699615 -0.7090279 -0.13725498 0.16171879
627:-0.34998173 -0.59306693 -0.019852208 0.36496717 0.2367087 -0.44653445 -0.17103119 -0.4360394 0.3949662 -0.5201637
466:-0.90398645 -0.025555687 -0.12509851 -0.23543996 0.23462068 -0.5137787 0.08172294 0.74232006 -0.47758168 0.04732375
351:-0.6549824 -0.12045044 0.8302481 0.28064552 -0.09612477 -0.7961664 -0.19572031 -0.11888257 -0.068127126 0.5735186
585:-0.5875689 -0.1750489 0.5390624 -0.25172544 0.45885643 -0.74567115 0.08382251 0.16652147 -0.23618256 0.2995099
692:-0.62676305 -1.2446212 -0.8717828 0.9298847 -0.48405042 -0.9393074 -0.10753323 0.13833375 -0.11265527 -0.29630968
540:-1.1216484 0.065709 0.2645497 0.2640817 -0.18328926 -0.73255527 -0.40840635 0.51676506 -0.058684364 -0.058233496
407:-0.5277773 -0.4708224 -0.5453363 -0.060652383 0.1747627 -0.9222877 -0.23284987 0.6768648 0.53799844 -0.5191692
291:-0.7495736 -0.2364258 -0.49121273 0.64742756 -0.72714895 -0.8988111 -0.1676995 0.055835642 0.33943623 -0.32877502
948:-0.042208772 0.4417614 -0.122508705 0.8563038 0.31339797 -0.68889606 0.25872082 -0.156305 0.47475642 0.19108132
866:-0.16216102 -0.14879052 -0.14037327 0.33301967 0.37898424 -0.19559358 -0.11955315 -0.39281258 0.3100966 -0.58165234
262:-0.25009498 0.15237056 0.79416674 0.4095068 -0.108452275 -0.6347873 0.17328034 -0.11957807 -0.016595175 0.012205984
470:-0.5317873 -1.184064 0.083091475 0.34645218 -0.73032075 -1.6477447 0.21374442 0.07829326 -0.024182262 -0.4337594
298:0.045735262 0.20559803 0.032027498 0.4505968 0.28484362 -0.7268473 -0.5647022 -0.61821103 0.6471526 -0.051109657
186:-0.6655074 0.09418277 -0.10489051 -0.04285859 -0.18197244 -0.56620705 -0.025748678 -0.2094146 -1.2804829 0.4037987
769:-0.037911363 -0.10112305 -0.43480814 1.1620421 0.32063594 -0.84262615 -0.36355886 -0.4121914 0.65392715 -0.18121712
227:-1.3802565 0.32049403 -0.35162875 -0.08116694 -0.15496254 -0.5650065 -0.45419797 0.47982693 -0.2600858 0.45354393
250:-0.60400903 -0.9904382 0.38360518 0.18670937 -0.5219786 -1.509607 0.33575183 0.45041698 -0.007536876 0.034580026
